QKEY,INTERVIEW_START_W106,INTERVIEW_END_W106,DEVICE_TYPE_W106,LANG_W106,XATTEND_W106,XPRAY_W106,XHOLYBOOK_W106,XASIAN_W106,LIFE2_W106,FTRPER_a_W106,FTRPER_b_W106,FTRGENS_a_W106,FTRGENS_b_W106,FTRGENS_c_W106,CLMSRS1_W106,CLIM1A_W106,ENV6MOD_a_W106,ENV6MOD_b_W106,ENV6MOD_c_W106,ENV6MOD_d_W106,ENV6MOD_e_W106,ENV6MOD_f_W106,SVENERGY_W106,SVREASON_W106,RELPER_W106,SPIRPER_W106,GOD_W106,GODBIBLE_W106,HGHPWR_W106,MISSINGGOD_W106,TYPEGOD_W106,SPECIES_W106,SACREDEARTH1_W106,SACREDEARTH2_a_W106,SACREDEARTH2_b_W106,SACREDEARTH2_c_W106,SACREDEARTH2_d_W106,HUMNTR_a_W106,HUMNTR_b_W106,READBIB_W106,PERSDEC_W106,PERSOE_1_W106,PERSOE_2_W106,PERSOE_3_W106,LITERAL_W106,PRAYFOR_a_W106,PRAYFOR_b_W106,PRAYFOR_c_W106,PRAYFOR_d_W106,PRAYFOR_e_W106,PRAYFOR_f_W106,ENDTIMES_W106,JCRTRNA_W106,JCRTRNCB_W106,JCRTRNC_W106,MEANINGMOD_a_W106,MEANINGMOD_b_W106,MEANINGMOD_c_W106,MEANINGMOD_d_W106,MEANINGMOD_e_W106,MEANINGMOD_f_W106,CONCLM_a_W106,CONCLM_b_W106,CONCLM_c_W106,CONCLMINV_a_W106,CONCLMINV_b_W106,CONCLMINV_c_W106,CONNRGY_a_W106,CONNRGY_b_W106,CONNRGY_c_W106,SERMONCLM_W106,CLRGYCLM_a_W106,CLRGYCLM_b_W106,CLRGYCLM_c_W106,CLRGYCLM_d_W106,MORALISSUE_d_W106,MORALISSUE_e_W106,MORALISSUE_f_W106,MORALISSUE_g_W106,CLMSRS2_a_W106,CLMSRS2_b_W106,CLMSRS2_c_W106,CLMSRS2_d_W106,CLMSRS2_e_W106,GOVWRRY_a_W106,GOVWRRY_b_W106,GOVWRRY_c_W106,CLMWRRY_a_W106,CLMWRRY_b_W106,CLMWRRY_c_W106,CLMWRRY_d_W106,USWRRY_a_W106,USWRRY_b_W106,CLMPOSS_W106,CLMPRI_W106,TALKCLM_a_W106,TALKCLM_b_W106,TALKCLM_c_W106,TALKCLM_d_W106,TALKCLMVAL_a_W106,TALKCLMVAL_b_W106,TALKCLMVAL_c_W106,TALKCLMVAL_d_W106,ENV27MOD_a_W106,ENV27MOD_b_W106,ENV27MOD_d_W106,ENV27MOD_e_W106,ATTACK_WORRY_W106,ATTACK_WORRY2_W106,ASIANDISC3_W106,ASIANDISCJOB_W106,ASIANDISC4_W106,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W106
202001018940,2022-04-12T16:28:03Z,2022-04-12T16:48:56Z,1,1,2,2,4,2,2,4,4,3,1,3,1,1,2,2,2,2,2,1,2,3,4,4,2,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,7,99,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,4,1,2,1,1,2,4,3,1,3,2,2,NA,6,1,1,NA,5,4,1,4,5,5,NA,1,6,NA,1,4,9,4,1,1,6,2,NA,1,1,1,1,1,1,12,NA,3,6,3,2,2,3,7,1,3,2,2,2,0.34501190015586586
202001018964,2022-04-12T20:09:00Z,2022-04-12T20:19:13Z,1,1,2,2,4,2,3,3,2,2,1,2,2,1,1,1,2,2,1,1,1,3,4,2,2,NA,2,NA,3,1,1,5,1,1,1,NA,NA,6,1,97,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,1,3,2,2,2,2,2,4,3,1,3,3,3,NA,3,1,1,NA,2,4,1,3,5,4,2,1,2,NA,1,3,5,3,1,1,6,2,NA,1,1,1,1,1,1,10,NA,3,6,2,NA,2,4,9,1,5,2,1,2,0.3803032556398378
202001018966,2022-04-14T13:37:45Z,2022-04-14T13:49:49Z,2,1,2,2,4,2,1,2,2,3,2,2,1,1,2,2,2,1,1,1,2,3,3,2,2,NA,1,NA,2,2,1,4,2,1,2,4,2,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,2,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,4,2,2,2,3,3,2,2,3,3,2,NA,3,2,2,NA,3,5,1,4,5,2,1,1,3,NA,1,4,8,1,2,3,2,1,1,1,1,3,1,1,2,12,NA,3,5,3,2,2,4,6,1,4,1,2,2,2.070915025358721
202001018984,2022-04-13T11:59:14Z,2022-04-13T12:10:19Z,1,1,2,2,4,1,1,3,2,3,3,3,5,2,1,2,2,2,1,2,2,1,3,2,2,NA,1,NA,2,1,2,NA,NA,NA,NA,4,4,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,4,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,4,5,4,1,1,1,1,2,4,4,3,4,4,3,3,NA,5,5,NA,5,2,2,NA,3,5,5,5,5,4,2,3,2,1,1,4,9,3,1,1,6,2,NA,4,3,5,1,4,1,12,NA,3,6,1,NA,1,1,9,1,2,2,2,3,0.784547715433453
202001018990,2022-04-12T14:29:07Z,2022-04-12T14:39:25Z,2,1,2,2,4,2,1,1,4,4,4,4,4,3,1,1,1,1,2,1,5,NA,3,4,1,1,NA,NA,1,2,2,NA,NA,NA,NA,1,3,7,1,98,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,4,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,3,3,3,1,1,1,1,1,3,1,4,1,5,NA,4,5,5,NA,5,4,4,NA,5,5,4,5,5,4,2,2,5,NA,1,2,4,2,1,3,2,2,NA,1,1,1,1,1,1,12,NA,3,5,1,NA,1,1,9,1,1,1,2,2,3.3775982232931288
202001019018,2022-04-12T14:44:22Z,2022-04-12T14:54:40Z,1,1,1,1,1,2,3,2,3,2,3,3,3,2,1,1,2,2,1,1,4,NA,2,2,1,1,NA,NA,1,1,1,1,1,2,1,1,1,3,1,1,3,20,1,1,1,1,1,1,1,1,1,3,3,2,4,4,2,2,2,1,1,1,1,1,1,2,2,1,5,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,2,2,2,3,2,2,3,2,3,1,2,4,4,5,4,2,1,4,4,4,3,4,3,3,1,4,6,NA,1,3,6,4,2,1,6,2,NA,1,1,1,1,1,5,1,1,1,2,3,1,1,2,4,1,3,2,2,2,0.3519721237216531
202001019028,2022-04-13T11:11:34Z,2022-04-13T11:31:14Z,2,1,1,1,1,2,1,3,3,3,3,3,3,8,2,2,2,2,2,2,2,1,3,1,1,1,NA,NA,1,1,1,1,3,1,3,1,1,5,1,99,NA,NA,1,1,1,1,2,2,1,1,1,2,1,1,3,4,1,1,1,2,2,2,NA,NA,NA,2,2,3,4,4,4,4,1,3,3,3,3,NA,NA,NA,NA,NA,3,3,3,4,1,4,1,2,2,NA,3,5,4,5,5,2,2,4,2,3,3,3,3,3,2,4,6,NA,1,3,5,2,2,1,6,2,NA,1,2,2,1,1,1,1,1,1,2,2,NA,2,3,4,1,1,1,1,2,0.8290303831476531
202001019036,2022-04-12T15:01:22Z,2022-04-12T15:09:46Z,2,1,1,1,1,2,1,2,3,3,3,3,2,1,1,1,1,2,1,1,3,2,2,2,1,1,NA,NA,1,2,1,3,2,2,2,3,1,4,1,54,NA,NA,2,1,1,2,1,1,1,2,1,3,3,3,5,2,3,1,4,1,1,1,1,1,1,2,3,2,4,2,4,5,1,3,3,3,2,NA,NA,NA,NA,NA,3,4,2,4,3,3,4,5,4,2,3,3,3,4,4,1,1,2,3,3,2,3,3,5,NA,1,5,NA,2,3,5,2,1,2,4,2,NA,1,1,1,1,1,1,1,1,1,3,2,NA,2,4,6,1,4,2,2,2,1.6613594394067515
202001019049,2022-04-12T15:05:26Z,2022-04-12T15:45:50Z,1,1,1,1,4,2,1,2,3,3,3,3,4,8,1,1,1,1,1,1,3,2,3,3,1,2,NA,NA,2,1,1,3,1,2,1,1,1,6,1,99,NA,NA,2,1,1,1,2,1,1,2,1,4,3,4,3,3,2,2,1,1,1,1,1,1,2,1,2,1,4,4,3,2,4,2,3,2,3,3,3,3,3,3,2,3,4,3,4,3,3,3,3,NA,4,4,4,5,4,1,1,3,1,4,3,4,4,4,2,1,1,NA,1,2,4,3,1,2,3,2,NA,1,1,1,1,1,1,12,NA,3,3,2,NA,2,3,6,1,3,2,1,2,0.38836955143397417
202001019103,2022-04-13T21:01:24Z,2022-04-13T21:10:26Z,1,1,2,2,4,2,1,3,4,5,2,2,1,1,1,2,2,2,1,1,2,3,4,4,2,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,4,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,1,4,3,2,1,1,1,5,3,1,3,3,4,NA,4,1,1,NA,1,4,1,3,5,4,2,4,6,NA,1,1,1,2,1,1,6,2,NA,2,1,1,2,4,2,12,NA,3,6,4,2,2,3,9,NA,3,1,2,3,1.6795593407764597
202001019105,2022-04-12T21:14:37Z,2022-04-12T21:25:50Z,3,1,1,1,1,2,3,5,3,4,3,3,2,1,1,2,2,2,2,1,3,2,2,2,1,2,NA,NA,2,2,1,4,2,1,1,3,3,6,1,99,NA,NA,3,1,1,2,1,1,1,2,2,NA,NA,3,3,2,1,1,1,1,1,3,1,2,NA,1,1,1,3,3,5,5,1,3,3,3,3,NA,NA,NA,NA,NA,2,4,3,3,2,2,3,4,3,2,3,3,3,4,6,1,1,1,5,3,2,3,4,5,NA,3,2,NA,1,4,9,4,2,1,6,2,NA,1,1,1,1,1,1,2,2,2,2,2,NA,2,4,9,1,4,2,1,3,0.4807094946669876
202001019118,2022-04-14T05:20:39Z,2022-04-14T05:36:50Z,2,1,1,1,1,2,3,2,4,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,NA,NA,1,2,1,1,1,1,1,2,1,2,1,99,NA,NA,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3,1,5,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,NA,NA,1,4,4,3,2,2,4,1,3,2,3,4,5,4,5,1,1,1,4,1,1,1,1,5,NA,4,6,NA,1,3,7,3,2,2,4,2,NA,1,1,1,1,1,3,1,1,1,2,2,NA,2,3,1,2,3,2,1,2,0.5824446456313446
202001019119,2022-04-14T16:03:50Z,2022-04-14T16:21:33Z,2,1,2,2,1,1,3,5,1,3,1,1,1,1,1,2,2,2,1,1,3,3,4,2,1,1,NA,NA,1,2,1,4,1,1,1,5,3,6,1,97,NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,3,3,5,4,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,NA,NA,4,3,2,3,3,4,3,5,4,1,3,4,5,NA,5,1,2,NA,2,5,2,5,5,3,2,1,6,5,1,4,9,2,1,1,6,1,97,1,4,3,1,1,1,2,2,2,5,2,NA,2,3,4,1,3,1,1,2,0.6134073778224098
202001019127,2022-04-14T06:32:15Z,2022-04-14T06:45:50Z,1,1,1,1,1,2,2,4,3,2,3,4,5,2,1,2,1,1,1,1,2,1,1,1,1,1,NA,NA,1,1,1,1,2,2,2,1,2,5,1,20,NA,NA,1,1,1,1,1,1,1,2,1,3,3,1,3,3,2,1,1,1,3,1,2,NA,2,3,3,1,4,3,5,5,1,1,3,3,2,5,4,3,2,2,1,1,1,4,4,4,4,1,5,2,NA,3,3,3,6,2,2,2,5,5,5,5,1,4,2,2,4,NA,1,1,2,3,2,1,6,2,NA,1,1,1,1,1,1,2,2,2,3,1,NA,1,1,9,1,2,2,1,3,1.2542639812458773
202001019160,2022-04-13T07:02:44Z,2022-04-13T07:29:49Z,2,1,1,1,4,2,1,3,3,3,3,3,2,8,2,2,2,2,2,2,2,3,1,1,1,1,NA,NA,1,2,2,NA,NA,NA,NA,5,1,5,1,99,NA,NA,1,1,1,1,2,1,1,99,1,2,99,1,3,3,2,1,2,1,3,1,1,NA,2,3,3,3,3,2,2,2,2,2,3,3,3,NA,NA,NA,NA,NA,3,3,3,99,3,4,4,4,4,NA,3,3,3,3,4,4,4,4,4,3,3,3,2,3,2,4,6,NA,2,3,5,1,3,3,2,2,NA,1,2,2,1,1,6,12,NA,3,2,4,2,2,3,1,1,3,2,1,99,5.18184462659593
202001019171,2022-04-13T05:48:49Z,2022-04-16T18:40:43Z,3,1,2,1,1,2,3,2,4,3,4,4,2,8,2,2,2,2,1,2,3,3,3,2,1,1,NA,NA,1,1,1,2,3,2,3,4,3,6,1,99,NA,NA,2,1,1,1,2,1,1,1,1,4,3,2,5,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,3,2,3,2,2,3,3,3,NA,3,4,4,NA,6,4,4,NA,5,4,4,4,4,5,NA,4,6,NA,1,3,7,4,2,3,2,2,NA,1,1,1,1,1,3,1,1,1,6,1,NA,1,2,1,3,3,2,2,1,1.6546129206766542
202001019185,2022-04-13T23:44:42Z,2022-04-13T23:54:48Z,2,1,2,1,1,2,3,4,2,2,2,2,2,1,1,2,1,2,2,1,2,3,2,2,1,1,NA,NA,1,2,1,2,1,1,1,1,1,6,1,99,NA,NA,2,1,1,1,2,2,1,2,1,5,1,2,5,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,NA,NA,NA,NA,NA,2,3,2,2,2,2,2,3,4,1,1,4,3,NA,5,1,2,NA,2,5,2,4,4,2,2,1,4,NA,1,4,8,3,2,2,3,1,1,1,1,3,1,1,3,2,2,2,4,4,2,2,3,6,1,3,1,2,2,1.1125045435916934
202001019198,2022-04-14T13:15:35Z,2022-04-14T14:01:19Z,2,1,1,1,1,2,3,1,3,2,2,2,3,2,1,2,2,2,1,1,2,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,3,1,42,13,NA,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,1,3,1,2,2,2,NA,NA,2,2,1,5,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,1,1,2,2,3,2,2,1,5,2,3,2,2,3,2,2,2,4,2,5,2,5,3,4,2,1,5,NA,1,1,2,4,1,2,3,2,NA,1,1,1,1,1,2,1,1,1,2,1,NA,1,1,1,1,2,4,1,1,0.35313766253534956
202001019209,2022-04-13T10:57:03Z,2022-04-13T11:45:16Z,1,1,2,1,4,2,1,4,1,2,3,2,1,1,1,2,2,1,1,2,3,1,3,2,1,2,NA,NA,2,2,1,3,1,1,1,3,2,7,1,20,NA,NA,2,1,1,2,2,1,1,2,1,3,3,4,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,4,1,1,1,1,4,3,2,3,3,3,NA,3,1,1,NA,2,4,1,3,5,5,NA,1,3,NA,1,2,4,2,2,1,5,2,NA,1,1,1,1,1,2,12,NA,3,5,2,NA,2,4,9,1,5,1,1,3,0.7860696739566762
202001019228,2022-04-13T22:15:34Z,2022-04-13T22:40:08Z,1,1,1,1,1,2,2,3,3,2,2,2,4,2,1,2,1,1,1,1,3,3,1,1,1,1,NA,NA,1,1,1,1,2,2,5,2,2,2,1,1,5,21,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,NA,1,2,2,3,3,3,4,2,3,3,3,2,4,1,4,2,2,1,1,1,3,3,3,3,2,4,1,1,3,3,3,6,2,2,2,5,5,4,5,4,4,2,1,5,NA,1,2,3,4,1,1,5,2,NA,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,2,3,1,2,0.33625768151219243
202001019242,2022-04-12T14:21:35Z,2022-04-12T14:37:19Z,2,1,2,1,1,2,1,1,2,3,3,4,2,8,1,2,2,1,1,1,1,3,3,4,1,1,NA,NA,1,1,1,1,1,1,1,1,1,7,2,NA,NA,NA,2,1,1,1,2,2,1,2,2,NA,NA,4,5,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,2,3,2,2,1,3,3,NA,3,5,4,NA,3,4,4,NA,4,5,3,3,5,3,2,2,5,NA,2,2,4,2,2,3,2,1,1,1,1,3,1,1,6,2,2,2,4,2,NA,2,3,1,1,3,2,2,1,1.6897733219393833
202001019257,2022-04-14T11:30:54Z,2022-04-14T11:38:55Z,2,1,2,2,4,2,1,3,3,3,3,4,3,2,1,2,2,2,2,2,3,1,4,3,1,2,NA,NA,2,1,2,NA,NA,NA,NA,4,3,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,2,3,3,3,1,3,1,5,1,3,5,5,NA,5,1,1,NA,1,5,4,5,5,5,NA,4,5,NA,1,2,3,3,1,1,5,2,NA,1,1,1,1,1,3,12,NA,3,6,3,1,1,2,9,1,3,1,2,3,0.25085433841171384
202001019309,2022-04-13T09:57:10Z,2022-04-13T10:16:57Z,1,1,2,1,1,2,1,5,2,3,2,2,1,1,2,2,2,2,2,2,1,3,3,1,1,1,NA,NA,1,1,1,2,4,1,1,1,1,2,1,20,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,NA,NA,1,1,3,2,1,2,2,2,4,2,1,5,5,NA,5,4,4,NA,4,4,2,3,3,3,2,2,2,NA,1,1,2,2,1,2,3,2,NA,2,2,2,1,4,1,1,1,1,5,3,2,2,3,9,1,1,1,1,2,2.382325118822048
202001019330,2022-04-12T15:58:07Z,2022-04-12T16:05:10Z,2,1,2,2,4,2,3,2,2,5,2,2,1,1,1,1,2,2,2,1,3,3,4,3,2,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,3,5,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,NA,NA,NA,NA,NA,1,4,1,3,1,1,1,5,2,1,3,2,2,NA,3,2,1,NA,5,5,2,3,5,5,NA,1,5,NA,2,3,6,3,1,3,2,2,NA,1,1,1,1,1,3,10,NA,3,6,3,2,2,4,2,1,4,2,2,2,0.9726962787285034
202001019343,2022-04-14T19:26:33Z,2022-04-14T19:57:54Z,2,1,2,1,1,2,2,1,5,1,5,5,5,2,1,2,1,2,1,2,5,NA,2,2,1,1,NA,NA,1,1,1,1,99,99,1,1,1,6,1,99,NA,NA,2,2,1,2,2,2,2,2,2,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,5,5,1,1,1,1,1,5,5,5,5,1,5,3,NA,5,4,NA,6,3,3,NA,5,5,5,5,5,5,NA,1,4,NA,1,4,9,4,1,1,5,2,NA,4,1,1,1,4,1,1,2,1,4,1,NA,1,1,9,1,1,1,2,3,0.18670416618436947
202001019348,2022-04-12T14:55:07Z,2022-04-12T15:12:03Z,2,1,2,1,1,2,1,2,3,3,3,3,4,8,2,2,2,2,2,2,3,1,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,2,2,6,1,60,NA,NA,2,1,1,1,2,2,1,2,1,3,3,3,3,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,2,5,3,1,1,5,5,4,4,4,4,4,4,NA,4,5,5,NA,5,4,4,NA,4,4,2,2,3,1,1,4,5,NA,1,3,6,3,1,3,2,2,NA,1,2,2,1,1,1,1,2,1,5,2,NA,2,3,1,1,3,1,2,1,3.0830699014175993
202001019369,2022-04-12T15:16:01Z,2022-04-12T18:22:00Z,2,1,1,1,1,2,1,5,1,2,3,2,2,1,1,2,2,2,1,1,2,3,1,1,1,1,NA,NA,1,2,1,1,3,1,1,1,1,2,1,3,20,NA,2,1,1,1,1,1,1,1,1,3,3,1,2,2,2,1,3,1,2,3,1,NA,NA,3,2,3,4,5,5,5,2,1,3,3,2,NA,NA,NA,NA,NA,2,3,2,2,2,3,2,3,4,1,3,3,3,5,4,2,1,4,5,4,2,3,3,1,1,1,5,NA,1,3,5,2,2,1,5,2,NA,4,2,2,1,4,1,1,1,1,1,3,2,2,3,7,1,3,2,1,2,0.5012974810492834
202001019410,2022-04-12T15:31:10Z,2022-04-12T15:43:20Z,2,1,2,1,4,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,3,3,2,1,2,NA,NA,2,1,1,3,1,1,1,1,2,6,2,NA,NA,NA,3,1,1,1,1,1,1,2,2,NA,NA,4,3,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,3,2,2,2,1,3,3,1,3,4,4,NA,4,4,4,NA,4,5,2,5,5,1,1,1,5,NA,1,3,5,2,1,1,5,2,NA,1,2,2,2,1,6,12,NA,3,4,4,2,2,3,5,NA,3,2,2,2,2.2612070911426994
202001019443,2022-04-13T14:28:43Z,2022-04-13T14:40:11Z,1,1,2,1,4,2,2,5,1,2,2,1,1,1,1,1,1,1,1,1,2,3,3,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,3,1,5,1,20,1,NA,3,1,1,2,1,1,1,2,2,NA,NA,3,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,2,2,3,2,1,2,2,5,3,1,1,3,3,NA,6,2,1,NA,5,4,1,4,5,4,2,1,2,NA,1,3,5,4,1,1,6,2,NA,1,1,1,1,1,1,12,NA,3,5,2,NA,2,3,9,1,3,2,1,3,0.22874316321678367
202001019448,2022-04-12T17:24:35Z,2022-04-12T18:03:41Z,2,1,1,1,1,2,2,3,3,2,3,3,4,2,1,1,1,2,1,1,4,NA,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,4,1,99,NA,NA,1,1,1,2,1,1,1,2,1,4,1,1,5,2,1,1,1,1,3,1,2,NA,2,1,3,3,5,NA,NA,NA,NA,3,3,3,2,2,1,5,3,1,1,1,1,4,4,4,4,1,4,2,1,5,5,5,5,4,4,4,4,4,5,5,3,3,2,4,5,NA,2,2,4,3,2,2,3,2,NA,1,1,1,1,1,1,2,2,2,3,1,NA,1,1,9,1,1,1,1,3,0.556060786866347
202001019449,2022-04-12T15:43:28Z,2022-04-12T15:56:30Z,2,1,2,1,4,2,1,3,2,4,2,3,1,1,1,2,2,2,1,2,3,3,3,2,1,2,NA,NA,2,2,1,3,2,2,2,3,2,3,1,99,NA,NA,2,1,1,1,2,1,1,2,1,3,3,3,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,2,3,3,4,3,3,3,2,3,3,5,NA,3,1,4,NA,1,4,3,4,4,4,2,3,4,NA,1,3,7,1,2,1,6,1,2,4,1,3,1,4,3,12,NA,3,4,3,2,2,4,2,2,4,1,2,2,0.5600547686725332
202001019455,2022-04-12T14:34:23Z,2022-04-12T14:40:03Z,2,1,2,2,4,2,2,4,3,4,2,3,1,1,1,1,2,1,1,1,2,3,4,4,2,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,3,NA,NA,5,5,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,2,3,3,5,NA,3,1,3,NA,1,4,1,5,5,3,2,2,6,NA,1,2,4,2,2,1,6,2,NA,1,1,1,1,1,1,9,NA,3,5,4,2,2,3,9,1,3,2,2,3,0.6383434532690808
202001019456,2022-04-13T21:03:13Z,2022-04-13T21:23:01Z,2,1,1,1,1,2,3,3,3,3,3,2,3,8,2,2,2,2,1,2,3,1,2,2,1,1,NA,NA,1,1,1,1,5,3,5,2,1,5,2,NA,NA,NA,2,1,1,2,2,2,1,2,1,3,3,2,2,2,3,3,3,2,2,2,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,2,2,2,3,2,2,2,99,NA,3,4,4,5,6,2,2,4,5,5,3,5,5,5,NA,4,5,NA,2,2,3,4,1,2,3,2,NA,1,1,1,1,1,1,1,1,1,3,1,NA,1,1,5,1,2,3,1,2,0.3657950285515216
202001019458,2022-04-12T20:41:01Z,2022-04-12T20:56:48Z,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,3,3,3,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,2,1,99,NA,NA,1,1,1,1,1,1,1,2,1,3,3,3,1,3,1,3,3,1,1,3,1,1,NA,3,1,1,3,3,1,3,1,2,3,3,3,NA,NA,NA,NA,NA,3,2,3,3,4,3,3,2,3,1,2,3,3,3,3,1,1,1,1,3,4,4,3,3,1,4,6,NA,1,3,5,3,2,2,4,2,NA,4,2,2,1,4,3,1,2,1,2,2,NA,2,3,1,1,2,1,2,1,0.874901762776995
202001019485,2022-04-13T23:01:55Z,2022-04-13T23:09:16Z,2,1,2,1,1,2,1,3,2,2,1,2,2,1,1,2,2,2,1,1,2,3,3,2,1,1,NA,NA,1,2,1,2,1,1,2,2,1,7,1,99,NA,NA,2,1,1,1,2,2,2,2,99,NA,NA,3,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,3,4,2,3,2,3,3,4,4,2,3,4,3,NA,5,2,1,NA,4,2,1,3,5,4,2,4,6,NA,1,4,9,3,2,1,5,2,NA,1,1,1,1,1,1,1,2,1,5,2,NA,2,3,9,1,3,1,2,2,0.8851550320104768
